Object ID,Land Area (Square Meters),ALANDHIST,Water Area (Square Meters),AWATERHIST,ZIP Code Tabulation Area FIPS Class Code,EFFDATE,ESTABDATE,Functional Status,Geographic Identifier,Legal/Statistical Area Description Code,MAF/TIGER Feature Class Code,Base Name,Name,OID,Vintage,Zip Code Tabulation Area Code,Decennial Housing Count,Decennial Population Count (100%),Centroid Longitude,Centroid Latitude,Internal Point Longitude,Internal Point Latitude,STGEOMETRY_AREA,STGEOMETRY_LEN,Shape__Area,Shape__Length
1066,250125064,250125064,19129954,19129954,B5,,,S,93001,Z5,G6350,93001,ZCTA5 93001,221704258475964,70,93001,14627,33859,-119.3200151,+34.3520040,-119.3512684,+34.3623765,396007269.127678,166996.518399575,0.0263829457994689,1.38735364182425
1067,267016922,267017472,5656934,5656934,B5,,,S,95370,Z5,G6350,95370,ZCTA5 95370,221704258477232,70,95370,13556,28090,-120.3451948,+37.9848269,-120.3480656,+37.9844012,439655008.976624,166382.058655732,0.0279634751873346,1.33611653351571
1068,173530864,173530864,307363,307363,B5,,,S,93725,Z5,G6350,93725,ZCTA5 93725,221704258476504,70,93725,7074,26162,-119.7350274,+36.6266474,-119.7318880,+36.6272111,270432047.163419,130561.088773049,0.0175138524296017,1.04187195773435
1069,438721494,438721495,9250891,9250891,B5,,,S,95322,Z5,G6350,95322,ZCTA5 95322,221704258477152,70,95322,3476,10381,-121.0186025,+37.1762008,-121.0199688,+37.1819697,706912818.500856,214419.84253524,0.0454529086828188,1.7197991433476
1070,435322677,435322218,4965321,4965801,B5,,,S,93117,Z5,G6350,93117,ZCTA5 93117,221704258476031,70,93117,17878,53430,-120.0822912,+34.4907388,-120.0840941,+34.4794531,649684699.695524,218745.113598453,0.0432118170733702,1.85497066170524
1071,179943856,179943856,55316,55316,B5,,,S,93427,Z5,G6350,93427,ZCTA5 93427,221704258476238,70,93427,2369,5864,-120.2246558,+34.6272073,-120.2391256,+34.6429587,266471225.180636,118628.142903637,0.0176944345835182,0.965447929583982
1072,8036387,8036387,0,0,B5,,,S,93223,Z5,G6350,93223,ZCTA5 93223,221704258476065,70,93223,2837,10487,-119.2078750,+36.3011122,-119.2078750,+36.3011122,12398167.795471,21806.363610228,0.000806315983936656,0.175232473073609
1073,7879187,7879187,0,0,B5,,,S,93728,Z5,G6350,93728,ZCTA5 93728,221704258476510,70,93728,6431,16191,-119.8182824,+36.7573019,-119.8182824,+36.7573019,12298620.0839691,20284.1556714402,0.000795138419107388,0.169245833419824
1074,27069611,27069611,398549,398549,B5,,,S,93309,Z5,G6350,93309,ZCTA5 93309,221704258476206,70,93309,23363,61079,-119.0646020,+35.3426627,-119.0650400,+35.3430463,41374262.7625334,31357.9888744985,0.00272346647125232,0.250657211901166
1075,9493361,9493360,0,0,B5,,,S,95365,Z5,G6350,95365,ZCTA5 95365,221704258477222,70,95365,1352,4502,-120.3314818,+37.3011826,-120.3314818,+37.3011826,15030083.9382957,21011.1431682028,0.000964801144618832,0.168400651221177
1076,73599585,73599586,835838,835838,B5,,,S,93458,Z5,G6350,93458,ZCTA5 93458,221704258476291,70,93458,14272,59927,-120.4904492,+34.9547842,-120.4921190,+34.9532450,111065038.923794,60037.0472657655,0.0073458014062453,0.495909534321925
1077,185797390,185797390,28350,28350,B5,,,S,93201,Z5,G6350,93201,ZCTA5 93201,221704258476033,70,93201,336,1260,-119.4834087,+35.8554713,-119.5075255,+35.8568588,283480593.480433,75780.9113021109,0.0185409535533836,0.609266209862142
1078,17874173,17874173,60573,60573,B5,,,S,93429,Z5,G6350,93429,ZCTA5 93429,221704258476242,70,93429,61,153,-120.5358207,+34.8667699,-120.5399041,+34.8676617,26703626.6826199,27832.1284641219,0.00176806247827699,0.224013302619599
1079,28348156,28348156,69528,69528,B5,,,S,95382,Z5,G6350,95382,ZCTA5 95382,221704258477246,70,95382,13507,38702,-120.8521275,+37.5283128,-120.8511059,+37.5275576,45262791.0855028,41013.358508387,0.00289668224968409,0.34124771854967
1080,540993,540993,0,0,B5,,,S,92182,Z5,G6350,92182,ZCTA5 92182,2217026265990873,70,92182,2,27,-117.0742275,+32.7749830,-117.0742275,+32.7749830,767386.121141485,5157.38391318191,5.20673838764196E-05,0.0426048155330534
1081,1630558,1627553,0,0,B5,,,S,93106,Z5,G6350,93106,ZCTA5 93106,2217026265990868,70,93106,218,5203,-119.8513017,+34.4172586,-119.8513017,+34.4172586,2401847.61921325,10109.0274789198,0.000159892132614914,0.0846404629959221
1082,69529380,69529380,1261365,1261365,B5,,,S,95385,Z5,G6350,95385,ZCTA5 95385,221704258477248,70,95385,189,515,-121.2477231,+37.6120468,-121.2484951,+37.6098210,113005086.770217,64823.2330838118,0.00722385900235167,0.519480818452129
1083,54861976,54861976,354499,354499,B5,,,S,95212,Z5,G6350,95212,ZCTA5 95212,221704258477076,70,95212,8229,30111,-121.2268389,+38.0489790,-121.2329698,+38.0499390,89184728.0390045,60221.5536387348,0.00566747783568644,0.485976392983477
1084,10328499,10328499,0,0,B5,,,S,95824,Z5,G6350,95824,ZCTA5 95824,221704258477650,70,95824,9605,31524,-121.4414397,+38.5174351,-121.4414397,+38.5174351,16897343.9847585,25753.8286200627,0.00106687920379045,0.214734167037182
1085,25686990,25686990,1349731,1349731,B5,,,S,91977,Z5,G6350,91977,ZCTA5 91977,221704258473970,70,91977,19447,60795,-116.9963356,+32.7238848,-116.9943176,+32.7262367,38307472.7348192,36965.829439874,0.00260066532132441,0.303255527064847
1086,423222154,423222154,2541418,2541418,B5,,,S,93243,Z5,G6350,93243,ZCTA5 93243,221704258476092,70,93243,612,1386,-118.8176176,+34.8405473,-118.8149458,+34.8399838,633534330.172632,208128.345142013,0.0419599890956306,1.68316566760443
1087,235351033,235351033,4712235,4712235,B5,,,S,95242,Z5,G6350,95242,ZCTA5 95242,221704258477104,70,95242,10900,27341,-121.3887290,+38.1320132,-121.3845464,+38.1370681,388621202.576043,110491.882863045,0.0246679072151892,0.886688053712448
1088,106372985,106372985,117466,117466,B5,,,S,93723,Z5,G6350,93723,ZCTA5 93723,221704258476502,70,93723,3597,12037,-119.9527121,+36.7869317,-119.9525593,+36.7897564,166348358.749033,67648.6781006614,0.0107507035163508,0.550054188148206
1089,11046482,11046482,0,0,B5,,,S,93276,Z5,G6350,93276,ZCTA5 93276,221704258476163,70,93276,62,177,-119.4093065,+35.3175973,-119.4093065,+35.3175973,16628649.4760689,34955.5977635782,0.00109492219417007,0.29429989617933
1090,71953182,71955758,1078769,1078769,B5,,,S,92324,Z5,G6350,92324,ZCTA5 92324,221704258475337,70,92324,18024,58626,-117.2901546,+34.0339858,-117.2888486,+34.0251856,106612024.259355,101570.596668027,0.00712958108601924,0.841600608655162
1091,27879007,27879007,181857,181857,B5,,,S,95231,Z5,G6350,95231,ZCTA5 95231,221704258477091,70,95231,864,4808,-121.2926939,+37.8733201,-121.2901459,+37.8737927,45108941.0436625,48686.1774436158,0.00287343106856497,0.382219329358142
1092,98574862,98574862,7720065,7720065,B5,,,S,95227,Z5,G6350,95227,ZCTA5 95227,221704258477088,70,95227,418,1009,-121.0461251,+38.2067746,-121.0512555,+38.2103525,172424221.671397,78772.3173180901,0.0109334939593282,0.627505514133164
1093,150094373,150094373,14637686,14637686,B5,,,S,93240,Z5,G6350,93240,ZCTA5 93240,221704258476086,70,93240,3279,5691,-118.4644675,+35.6242602,-118.4522853,+35.6175465,249859107.949957,114837.085437655,0.0163894883294233,0.933564265415481
1094,88886859,88886859,878986,878986,B5,,,S,95366,Z5,G6350,95366,ZCTA5 95366,221704258477224,70,95366,6504,18239,-121.1257562,+37.7622171,-121.1252772,+37.7627662,143871717.620537,100664.209120957,0.00917840358079047,0.809526212266809
1095,434947543,434947543,688480,688480,B5,,,S,93560,Z5,G6350,93560,ZCTA5 93560,221704258476374,70,93560,7892,21581,-118.3260845,+34.8711167,-118.3183261,+34.8787816,648700654.595645,174655.297216625,0.0429485767458573,1.45888811072597
1096,26685334,26685334,95895,95895,B5,,,S,93611,Z5,G6350,93611,ZCTA5 93611,221704258476397,70,93611,16640,47041,-119.6811137,+36.8255247,-119.6805725,+36.8266683,41876669.7041299,45640.4819997413,0.00270502750117885,0.368681312512698
1097,168400215,168400214,113165,113165,B5,,,S,93505,Z5,G6350,93505,ZCTA5 93505,221704258476306,70,93505,5155,14880,-117.9093764,+35.1570939,-117.9564610,+35.1089575,252676637.053377,166518.524580075,0.0166705775977789,1.38104690810415
1098,13074916,13074916,11548,11548,B5,,,S,93241,Z5,G6350,93241,ZCTA5 93241,221704258476088,70,93241,4217,15707,-118.9122446,+35.2492073,-118.9052798,+35.2452601,19666599.4410697,23818.8040805504,0.00129605230540619,0.188225575757143
1099,445544376,445544376,175898,175898,B5,,,S,93203,Z5,G6350,93203,ZCTA5 93203,221704258476037,70,93203,5277,20777,-118.8468057,+35.1214949,-118.8458994,+35.1199950,667757644.584739,264811.596523081,0.0440750822776863,2.1335612509571
1100,6354495,6354495,0,0,B5,,,S,93528,Z5,G6350,93528,ZCTA5 93528,221704258476327,70,93528,109,113,-117.6418025,+35.3718756,-117.6418025,+35.3718756,9578420.242472,17379.3837141235,0.000630273464139464,0.136423822065013
1101,658777761,658777761,2244232,2244232,B5,,,S,93536,Z5,G6350,93536,ZCTA5 93536,221704258476345,70,93536,24269,74283,-118.3887506,+34.7526601,-118.3874244,+34.7376703,981519556.971683,201031.910950675,0.0650770393474431,1.68690328858395
1102,25806715,25806715,652286,652286,B5,,,S,95834,Z5,G6350,95834,ZCTA5 95834,221704258477666,70,95834,13112,35617,-121.5196805,+38.6420811,-121.5186075,+38.6352119,43435889.4623033,32061.9960654264,0.00273773774824804,0.270003160725724
1103,123203469,123203469,1148603,1148603,B5,,,S,93668,Z5,G6350,93668,ZCTA5 93668,221704258476473,70,93668,334,1054,-120.2899664,+36.6566408,-120.2931009,+36.6576159,193597659.186602,99114.4161674433,0.0125330044388647,0.799179136059205
1104,345317,345317,0,0,B5,,,S,92092,Z5,G6350,92092,ZCTA5 92092,2217026265990877,70,92092,14,5251,-117.2361440,+32.8755447,-117.2361440,+32.8755447,490926.746920905,3255.56063682457,3.32718423123879E-05,0.0262659823521267
1105,104699505,104699505,0,0,B5,,,S,93558,Z5,G6350,93558,ZCTA5 93558,221704258476370,70,93558,49,51,-117.5851329,+35.3394535,-117.5851329,+35.3394535,157692774.588863,65337.5170486217,0.0103805580101834,0.532634394721178
1106,33455726,33455727,887916,887916,B5,,,S,95670,Z5,G6350,95670,ZCTA5 95670,221704258477532,70,95670,22790,57988,-121.2796294,+38.6045689,-121.2803275,+38.6042685,56321208.9552638,48831.8270872642,0.0035517488458936,0.396953607844831
1107,82980085,82980084,409480,409479,B5,,,S,92394,Z5,G6350,92394,ZCTA5 92394,221704258475517,70,92394,10289,41057,-117.3541838,+34.5629446,-117.3535793,+34.5634635,123260750.698972,69186.5383224937,0.00819120228243264,0.560233906067514
1108,128641100,128641099,1955542,1955542,B5,,,S,92368,Z5,G6350,92368,ZCTA5 92368,221704258475466,70,92368,421,858,-117.3089364,+34.6551092,-117.3148750,+34.6643879,193464152.640602,90616.2199986142,0.0128422525240239,0.737668777908019
1109,130644082,130644082,282964,282964,B5,,,S,95742,Z5,G6350,95742,ZCTA5 95742,221704258477606,70,95742,4968,16260,-121.1984822,+38.5734635,-121.2047003,+38.5622013,214526993.005131,65667.182067654,0.0135344415907639,0.50987577003521
1110,223673093,223673093,870723,870723,B5,,,S,95683,Z5,G6350,95683,ZCTA5 95683,221704258477552,70,95683,2838,6550,-121.0988999,+38.5101670,-121.0962605,+38.5119915,367278742.066031,103148.314644569,0.0231918634376598,0.797855460968539
1111,256034748,256087270,3683200,3683200,B5,,,S,92345,Z5,G6350,92345,ZCTA5 92345,221704258475412,70,92345,26990,86499,-117.3098448,+34.3641282,-117.3130389,+34.3609721,382090353.158365,172470.195354139,0.025452050036165,1.41897943669142
1112,267381508,267381510,1381952,1381952,B5,,,S,92308,Z5,G6350,92308,ZCTA5 92308,221704258475287,70,92308,16228,42469,-117.1555738,+34.4200343,-117.1561341,+34.4202222,395921012.498737,101691.194098406,0.0263557606062932,0.837003691657937
1113,133628130,133628130,4966685,4966685,B5,,,S,95690,Z5,G6350,95690,ZCTA5 95690,221704258477567,70,95690,961,2270,-121.5867465,+38.2342665,-121.6262394,+38.2034041,224986457.98861,171515.149025221,0.0142610885764043,1.35904121253676
1114,167046572,167046572,2638234,2638234,B5,,,S,95757,Z5,G6350,95757,ZCTA5 95757,221704258477617,70,95757,16120,55257,-121.4364564,+38.3388356,-121.4369791,+38.3316522,276244683.130244,82496.3725209552,0.017484956978933,0.650200833645092
1115,85275255,85275255,2836,2836,B5,,,S,95910,Z5,G6350,95910,ZCTA5 95910,221704258477685,70,95910,49,64,-120.8315907,+39.4674190,-120.8297834,+39.4628829,143279224.762669,79653.6849250572,0.00892586330974154,0.644283080498342
1116,134371009,134371009,11065874,11065874,B5,,,S,95922,Z5,G6350,95922,ZCTA5 95922,221704258477699,70,95922,381,666,-121.0773679,+39.4703237,-121.0718654,+39.4667301,244374981.180943,127405.667005506,0.0152231775937253,1.01386549935525
1117,62157226,62157226,0,0,B5,,,S,95417,Z5,G6350,95417,ZCTA5 95417,221704258477272,70,95417,90,168,-123.6506987,+39.6879081,-123.6506987,+39.6879081,105094064.927986,86097.1647314858,0.00652624803751678,0.681295448012567
1118,393812527,393812524,1504364,1504364,B5,,,S,92233,Z5,G6350,92233,ZCTA5 92233,221704258474899,70,92233,1246,7019,-115.5068626,+33.1473583,-115.5004049,+33.1473839,565450579.080775,190522.903042687,0.0382046284908029,1.57492249439175
1119,187777496,187530399,3752546,3999176,B5,,,S,96001,Z5,G6350,96001,ZCTA5 96001,221704258477786,70,96001,14672,33914,-122.4543934,+40.5772430,-122.4547147,+40.5771760,332354867.302772,163025.442549214,0.0203705860872105,1.278693929882
1120,665737146,665737146,7662660,7662660,B5,,,S,95939,Z5,G6350,95939,ZCTA5 95939,221704258477719,70,95939,247,545,-122.6022040,+39.5675491,-122.6116979,+39.5616852,1134654402.27759,329385.498403612,0.0705834438117563,2.64220527783386
1121,2793343,2793343,295796,295796,B5,,,S,94109,Z5,G6350,94109,ZCTA5 94109,221704258476616,70,94109,38664,58501,-122.4215246,+37.7945193,-122.4222696,+37.7944848,4955404.97973003,14915.5720168791,0.000315995739583741,0.117186457705664
1122,45012589,45012589,4653213,4653213,B5,,,S,95039,Z5,G6350,95039,ZCTA5 95039,221704258476983,70,95039,608,1617,-121.7778139,+36.8151858,-121.7652904,+36.8277452,77639580.7766895,69837.643555523,0.00501581253320182,0.543031616272684
1123,219208208,219208208,13838,13838,B5,,,S,93465,Z5,G6350,93465,ZCTA5 93465,221704258476299,70,93465,4042,10121,-120.7341619,+35.5426980,-120.7337956,+35.5427158,331836397.501412,146775.002521075,0.0217889714485864,1.20764982811431
1124,33446737,33446737,545985,545985,B5,,,S,95012,Z5,G6350,95012,ZCTA5 95012,221704258476953,70,95012,2931,11858,-121.7416989,+36.7836962,-121.7348886,+36.7888278,53095444.9144463,71230.6046266088,0.00343157835368402,0.574113637735831
1125,218945573,218945573,741518,741518,B5,,,S,93432,Z5,G6350,93432,ZCTA5 93432,221704258476246,70,93432,631,1174,-120.4723029,+35.4768187,-120.4814349,+35.4785202,332000253.159981,120754.574353694,0.0218176121775286,0.998350610002401
1126,164076268,164076268,0,0,B5,,,S,92256,Z5,G6350,92256,ZCTA5 92256,221704258475043,70,92256,1966,3517,-116.6176658,+34.0720603,-116.6176658,+34.0720603,239731392.401918,81940.6262948722,0.0160246207640284,0.689280455141506
1127,77324072,77324072,84521,84521,B5,,,S,95616,Z5,G6350,95616,ZCTA5 95616,221704258477460,70,95616,19286,51003,-121.8004976,+38.5582005,-121.7985136,+38.5541465,126782085.552743,61713.5247411742,0.00800034186704579,0.503373035315728
1128,164690157,164690157,5502401,5502401,B5,,,S,95943,Z5,G6350,95943,ZCTA5 95943,221704258477722,70,95943,343,774,-122.0367080,+39.5768484,-122.0345358,+39.5752141,286843711.153083,131934.912187462,0.0178413250237099,1.02324059594483
1129,26920182,26920182,0,0,B5,,,S,95547,Z5,G6350,95547,ZCTA5 95547,221704258477395,70,95547,519,1270,-124.0775035,+40.5694635,-124.0775035,+40.5694635,46702650.8789152,45078.1099476446,0.0028628214076889,0.3553315720382
1130,94813300,94813300,50567,50567,B5,,,S,92314,Z5,G6350,92314,ZCTA5 92314,221704258475311,70,92314,9071,10411,-116.8007364,+34.2576050,-116.7963779,+34.2541177,139210345.255983,94413.1084094291,0.00928495504945204,0.77780625615852
1131,26790551,26790551,539470,539470,B5,,,S,96140,Z5,G6350,96140,ZCTA5 96140,221704258477963,70,96140,1584,1115,-120.1036255,+39.2324419,-120.0963996,+39.2320185,45612959.3960745,37989.0146493907,0.00285112144638333,0.302821196698842
1132,1277049,1277049,1476309,1476309,B5,,,S,94105,Z5,G6350,94105,ZCTA5 94105,221704258476613,70,94105,10046,14841,-122.3990075,+37.7983833,-122.3937328,+37.7915753,4417188.56519642,21561.481808559,0.000281659574739024,0.175755078103111
1133,1251803142,1251803142,2385323,2385323,B5,,,S,92365,Z5,G6350,92365,ZCTA5 92365,221704258475465,70,92365,1215,2214,-116.5411633,+34.8885365,-116.5604179,+34.8966876,1868382137.67674,294746.619182326,0.123673796441835,2.49054504804531
1134,704912422,704912422,0,0,B5,,,S,92285,Z5,G6350,92285,ZCTA5 92285,221704258475227,70,92285,2180,2769,-116.5136717,+34.3376546,-116.5136717,+34.3376546,1036398388.02414,261474.515739868,0.0690591075638167,2.15528436759107
1135,180478390,180478390,0,0,B5,,,S,92268,Z5,G6350,92268,ZCTA5 92268,221704258475104,70,92268,463,489,-116.5500142,+34.1614600,-116.5500142,+34.1614600,264250082.18444,119252.85890227,0.0176448809036174,0.978548639819277
1136,624878261,624878261,7471338,7471338,B5,,,S,95620,Z5,G6350,95620,ZCTA5 95620,221704258477465,70,95620,7430,21439,-121.7568475,+38.4059534,-121.7543792,+38.4049355,1031354763.3378,203573.985617596,0.0652191548551855,1.61332382724555
1137,123472997,123472936,0,0,B5,,,S,92304,Z5,G6350,92304,ZCTA5 92304,221704258475248,70,92304,10,17,-115.6593695,+34.5306210,-115.6908053,+34.5487490,182369315.52387,91316.9380763939,0.012123930529242,0.774163013377881
1138,173933159,173933159,309586,309586,B5,,,S,93926,Z5,G6350,93926,ZCTA5 93926,221704258476528,70,93926,2247,9187,-121.3990967,+36.5256788,-121.3967349,+36.5258701,270358898.520502,93430.5848079032,0.0175320568323514,0.757267858230936
1139,50035465,50035476,3333134,3333134,B5,,,S,96019,Z5,G6350,96019,ZCTA5 96019,221704258477814,70,96019,4391,10491,-122.3992420,+40.6872748,-122.3994497,+40.6873543,92911687.5909596,80905.1700157366,0.00568534658214048,0.629488856083308
1140,450991827,450991827,12529599,12529599,B5,,,S,93960,Z5,G6350,93960,ZCTA5 93960,221704258476548,70,93960,4930,26093,-121.3211914,+36.4049123,-121.3230545,+36.4056248,716994820.617461,171570.482476687,0.0465676563230772,1.40311153381904
1141,232370107,232370360,441412,441411,B5,,,S,93405,Z5,G6350,93405,ZCTA5 93405,221704258476226,70,93405,9343,23331,-120.7261933,+35.2966896,-120.7348428,+35.3004652,350280862.098116,129474.852226134,0.0230703801685195,1.05643329154626
1142,50683672,50683669,2550930,2550930,B5,,,S,95951,Z5,G6350,95951,ZCTA5 95951,221704258477735,70,95951,751,2385,-122.0019608,+39.7147609,-122.0044327,+39.7225122,90077389.7538908,67717.2265639415,0.00559155092969377,0.546385297750022
1143,178912998,178912998,616634,616634,B5,,,S,95920,Z5,G6350,95920,ZCTA5 95920,221704258477698,70,95920,120,267,-121.9370168,+39.4607199,-121.9363724,+39.4497945,301577869.691267,84220.8874641624,0.0187891845889681,0.672671579295655
1144,484344615,484344615,1072247,1072247,B5,,,S,93924,Z5,G6350,93924,ZCTA5 93924,221704258476526,70,93924,3151,6609,-121.6339959,+36.3947850,-121.6376512,+36.4156034,750671807.193309,229948.917825646,0.048761185766125,1.88123379429961
1145,544199522,544199523,3501670,3501670,B5,,,S,93927,Z5,G6350,93927,ZCTA5 93927,221704258476530,70,93927,4672,19976,-121.3801365,+36.2697874,-121.3919238,+36.2755866,844292313.930583,225329.209139423,0.0549306157613501,1.8434315403506
1146,143204955,143204955,0,0,B5,,,S,95415,Z5,G6350,95415,ZCTA5 95415,221704258477271,70,95415,604,1496,-123.3675486,+39.0205089,-123.3675486,+39.0205089,237582251.800636,106265.658862247,0.0148952600852681,0.863644445505366
1147,1129563,1129563,0,0,B5,,,S,93410,Z5,G6350,93410,ZCTA5 93410,221704258476227,70,93410,40,7929,-120.6569384,+35.3044560,-120.6569384,+35.3044560,1699823.10452498,7774.79679563824,0.000111943838419393,0.0627910222828368
1148,17039072,17039072,117818,117818,B5,,,S,95571,Z5,G6350,95571,ZCTA5 95571,221704258477430,70,95571,125,297,-123.9415287,+40.3648949,-123.9442803,+40.3655410,29585535.702722,41537.7143709987,0.00181909343336883,0.321423778381609
1149,444551902,444551902,0,0,B5,,,S,92347,Z5,G6350,92347,ZCTA5 92347,221704258475421,70,92347,386,888,-117.2580469,+34.9500139,-117.2580469,+34.9500139,663240308.363159,202881.182417062,0.0438689749259993,1.6506198784168
1150,109503866,109503866,0,0,B5,,,S,95637,Z5,G6350,95637,ZCTA5 95637,221704258477490,70,95637,168,322,-122.2728699,+38.8530151,-122.2728699,+38.8530151,180821370.981688,92593.1102665766,0.0113634191234269,0.739743484642184
